region_id,time_slot,day_of_week,supply,demand,demand_supply_gap
47,56,3,20,50,30
47,56,4,12,38,26
47,56,5,3,28,25
47,56,6,3,31,28
47,57,0,11,39,28
47,57,1,0,31,31
47,57,2,21,44,23
47,57,3,15,40,25
47,57,4,17,40,23
47,57,5,1,26,25
47,57,6,2,18,16
47,58,0,15,41,26
47,58,1,7,31,24
47,58,2,25,54,29
47,58,3,13,36,23
47,58,4,22,52,30
47,58,5,7,33,26
47,58,6,6,28,22
47,59,0,14,34,20
47,59,1,7,26,19
47,59,2,18,38,20
47,59,3,20,52,32
47,59,4,8,33,25
47,59,5,7,30,23
47,59,6,10,37,27
47,60,0,15,36,21
47,60,1,1,23,22
47,60,2,10,40,30
47,60,3,23,50,27
47,60,4,14,34,20
47,60,5,0,26,26
47,60,6,15,41,26
47,61,0,12,29,17
47,61,1,10,26,16
47,61,2,10,27,17
47,61,3,14,37,23
47,61,4,14,35,21
47,61,5,6,24,18
47,61,6,14,44,30
47,62,0,17,40,23
47,62,1,6,30,24
47,62,2,7,26,19
47,62,3,19,37,18
47,62,4,13,27,14
47,62,5,5,36,31
47,62,6,9,39,30
47,63,0,20,41,21
47,63,1,5,33,28
47,63,2,3,22,19
47,63,3,9,27,18
47,63,4,9,29,20
47,63,5,7,38,31
47,63,6,26,57,31
47,64,0,8,31,23
47,64,1,7,30,23
47,64,2,5,21,16
47,64,3,25,47,22
47,64,4,23,44,21
47,64,5,13,40,27
47,64,6,14,34,20
47,65,0,10,32,22
47,65,1,12,36,24
47,65,2,13,32,19
47,65,3,24,51,27
47,65,4,17,44,27
47,65,5,3,27,24
47,65,6,12,35,23
47,66,0,8,36,28
47,66,1,7,28,21
47,66,2,18,37,19
47,66,3,8,27,19
47,66,4,18,43,25
47,66,5,9,31,22
47,66,6,11,46,35
47,67,0,7,24,17
47,67,1,5,21,16
47,67,2,22,41,19
47,67,3,8,18,10
47,67,4,20,35,15
47,67,5,5,32,27
47,67,6,4,35,31
47,68,0,13,33,20
47,68,1,6,24,18
47,68,2,11,35,24
47,68,3,19,38,19
47,68,4,13,31,18
47,68,5,4,25,21
47,68,6,13,39,26
47,69,0,9,25,16
47,69,1,7,21,14
47,69,2,14,43,29
47,69,3,12,27,15
47,69,4,11,38,27
47,69,5,3,30,27
47,69,6,12,34,22
47,70,0,9,23,14
47,70,1,11,27,16
47,70,2,5,21,16
47,70,3,16,33,17
47,70,4,16,39,23
47,70,5,7,29,22
47,70,6,11,35,24
47,71,0,10,29,19
47,71,1,13,28,15
47,71,2,7,33,26
47,71,3,20,55,35
47,71,4,8,31,23
47,71,5,11,34,23
47,71,6,14,52,38
47,72,0,10,34,24
47,72,1,11,34,23
47,72,2,10,33,23
47,72,3,17,43,26
47,72,4,17,33,16
47,72,5,10,25,15
47,72,6,4,40,36
47,73,0,4,28,24
47,73,1,20,49,29
47,73,2,9,40,31
47,73,3,7,29,22
47,73,4,18,37,19
47,73,5,12,39,27
47,73,6,12,56,44
47,74,0,6,30,24
47,74,1,19,36,17
47,74,2,9,31,22
47,74,3,21,36,15
47,74,4,30,51,21
47,74,5,11,40,29
47,74,6,3,33,30
47,75,0,3,16,13
47,75,1,6,32,26
47,75,2,11,31,20
47,75,3,13,41,28
47,75,4,12,36,24
47,75,5,15,41,26
47,75,6,5,40,35
47,76,0,14,41,27
47,76,1,7,22,15
47,76,2,12,36,24
47,76,3,11,26,15
47,76,4,20,48,28
47,76,5,15,47,32
47,76,6,1,33,32
47,77,0,21,50,29
47,77,1,5,27,22
47,77,2,19,47,28
47,77,3,8,34,26
47,77,4,28,55,27
47,77,5,16,40,24
47,77,6,5,36,31
47,78,0,6,31,25
47,78,1,4,32,28
47,78,2,30,60,30
47,78,3,5,34,29
47,78,4,24,42,18
47,78,5,23,54,31
47,78,6,10,33,23
47,79,0,15,44,29
47,79,1,7,35,28
47,79,2,29,51,22
47,79,3,3,26,23
47,79,4,3,26,23
47,79,5,26,54,28
47,79,6,8,48,40
47,80,0,8,38,30
47,80,1,11,45,34
47,80,2,29,52,23
47,80,3,4,27,23
47,80,4,9,39,30
47,80,5,20,45,25
47,80,6,5,35,30
47,81,0,8,30,22
47,81,1,10,41,31
47,81,2,20,48,28
47,81,3,2,17,15
47,81,4,11,40,29
47,81,5,31,54,23
47,81,6,16,54,38
47,82,0,15,43,28
47,82,1,13,36,23
47,82,2,30,51,21
47,82,3,6,32,26
47,82,4,8,36,28
47,82,5,33,58,25
47,82,6,26,57,31
47,83,0,8,30,22
47,83,1,4,27,23
47,83,2,22,44,22
47,83,3,2,29,27
47,83,4,13,29,16
47,83,5,17,30,13
47,83,6,29,58,29
47,84,0,13,40,27
47,84,1,5,26,21
47,84,2,28,45,17
47,84,3,6,31,25
47,84,4,11,30,19
47,84,5,7,27,20
47,84,6,29,53,24
47,85,0,5,27,22
47,85,1,2,25,23
47,85,2,19,40,21
47,85,3,4,26,22
47,85,4,19,38,19
47,85,5,9,31,22
47,85,6,14,45,31
47,86,0,15,36,21
47,86,1,1,24,23
47,86,2,12,35,23
47,86,3,2,33,31
47,86,4,18,40,22
47,86,5,3,23,20
47,86,6,16,44,28
47,87,0,11,38,27
47,87,1,5,28,23
47,87,2,6,29,23
47,87,3,6,29,23
47,87,4,23,58,35
47,87,5,4,18,14
47,87,6,4,27,23
47,88,0,9,26,17
47,88,1,3,20,17
47,88,2,3,29,26
47,88,3,10,36,26
47,88,4,9,30,21
47,88,5,1,25,24
47,88,6,7,28,21
47,89,0,13,31,18
47,89,1,2,25,23
47,89,2,3,20,17
47,89,3,8,33,25
47,89,4,10,33,23
47,89,5,3,28,25
47,89,6,7,32,25
47,90,0,1,31,30
47,90,1,5,31,26
47,90,2,3,27,24
47,90,3,8,37,29
47,90,4,7,27,20
47,90,5,2,31,29
47,90,6,9,32,23
47,91,0,13,28,15
47,91,1,3,33,30
47,91,2,7,37,30
47,91,3,5,28,23
47,91,4,1,16,15
47,91,5,2,29,27
47,91,6,1,20,19
47,92,0,5,26,21
47,92,1,3,24,21
47,92,2,5,29,24
47,92,3,7,33,26
47,92,4,8,31,23
47,92,5,7,38,31
47,92,6,5,32,27
47,93,0,1,23,22
47,93,1,1,36,35
47,93,2,5,31,26
47,93,3,2,44,42
47,93,4,2,28,26
47,93,5,0,28,28
47,93,6,2,25,23
47,94,0,4,41,37
47,94,1,7,38,31
47,94,2,7,38,31
47,94,3,2,38,36
47,94,4,0,26,26
47,94,5,3,18,15
47,94,6,3,34,31
47,95,0,3,28,25
47,95,1,0,22,22
47,95,2,3,25,22
47,95,3,3,29,26
47,95,4,3,35,32
47,95,5,3,38,35
47,95,6,6,41,35
47,96,0,2,33,31
47,96,1,1,29,28
47,96,2,2,28,26
47,96,3,0,33,33
47,96,4,0,29,29
47,96,5,7,47,40
47,96,6,0,35,35
47,97,0,2,34,32
47,97,1,3,47,44
47,97,2,7,31,24
47,97,3,1,20,19
47,97,4,7,32,25
47,97,5,0,34,34
47,97,6,2,41,39
47,98,0,0,33,33
47,98,1,0,33,33
47,98,2,2,35,33
47,98,3,0,35,35
47,98,4,1,39,38
47,98,5,0,41,41
47,98,6,2,37,35
47,99,0,0,26,26
47,99,1,1,32,31
47,99,2,2,24,22
47,99,3,2,26,24
47,99,4,0,40,40
47,99,5,1,34,33
47,99,6,0,38,38
47,100,0,1,25,24
47,100,1,1,36,35
47,100,2,2,52,50
47,100,3,2,37,35
47,100,4,2,29,27
47,100,5,2,29,27
47,100,6,0,31,31
47,101,0,3,35,32
47,101,1,6,40,34
47,101,2,1,35,34
47,101,3,2,30,28
47,101,4,2,30,28
47,101,5,1,27,26
47,101,6,1,36,35
47,102,0,4,53,49
47,102,1,2,40,38
47,102,2,2,50,48
47,102,3,2,45,43
47,102,4,4,46,42
47,102,5,2,43,41
47,102,6,1,30,29
47,103,0,5,50,45
47,103,1,5,39,34
47,103,2,6,44,38
47,103,3,6,54,48
47,103,4,5,49,44
47,103,5,2,37,35
47,103,6,7,40,33
47,104,0,3,37,34
47,104,1,1,40,39
47,104,2,4,51,47
47,104,3,5,42,37
47,104,4,6,42,36
47,104,5,1,29,28
47,104,6,3,35,32
47,105,0,6,36,30
47,105,1,2,30,28
47,105,2,8,41,33
47,105,3,1,36,35
47,105,4,2,31,29
47,105,5,3,41,38
47,105,6,1,35,34
47,106,0,2,29,27
47,106,1,2,26,24
47,106,2,4,42,38
47,106,3,2,30,28
47,106,4,3,47,44
47,106,5,2,25,23
47,106,6,2,35,33
47,107,0,3,36,33
47,107,1,1,23,22
47,107,2,6,30,24
47,107,3,1,27,26
47,107,4,5,35,30
47,107,5,2,35,33
47,107,6,7,34,27
47,108,0,5,32,27
47,108,1,9,36,27
47,108,2,2,33,31
47,108,3,2,26,24
47,108,4,1,27,26
47,108,5,0,24,24
47,108,6,1,30,29
47,109,0,2,25,23
47,109,1,5,53,48
47,109,2,2,21,19
47,109,3,0,29,29
47,109,4,7,30,23
47,109,5,4,22,18
47,109,6,2,21,19
47,110,0,2,17,15
47,110,1,3,31,28
47,110,2,5,40,35
47,110,3,2,24,22
47,110,4,2,30,28
47,110,5,0,30,30
47,110,6,9,45,36
47,111,0,6,38,32
47,111,1,6,34,28
47,111,2,3,30,27
47,111,3,1,19,18
47,111,4,1,21,20
47,111,5,7,34,27
47,111,6,7,34,27
47,112,0,6,38,32
47,112,1,0,18,18
47,112,2,1,21,20
47,112,3,0,23,23
47,112,4,3,22,19
47,112,5,1,26,25
47,112,6,8,33,25
47,113,0,4,24,20
47,113,1,2,22,20
47,113,2,2,22,20
47,113,3,0,21,21
47,113,4,2,31,29
47,113,5,1,29,28
47,113,6,0,35,35
47,114,0,0,23,23
47,114,1,2,13,11
47,114,2,2,18,16
47,114,3,1,15,14
47,114,4,1,22,21
47,114,5,1,28,27
47,114,6,3,25,22
47,115,0,0,20,20
47,115,1,2,21,19
47,115,2,1,25,24
47,115,3,0,24,24
47,115,4,0,22,22
47,115,5,8,34,26
47,115,6,0,20,20
47,116,0,1,19,18
47,116,1,1,20,19
47,116,2,0,16,16
47,116,3,3,16,13
47,116,4,1,17,16
47,116,5,2,23,21
47,116,6,4,22,18
47,117,0,4,24,20
47,117,1,1,15,14
47,117,2,7,24,17
47,117,3,1,15,14
47,117,4,2,22,20
47,117,5,3,20,17
47,117,6,5,31,26
47,118,0,2,20,18
47,118,1,1,16,15
47,118,2,6,28,22
47,118,3,4,17,13
47,118,4,2,13,11
47,118,5,2,23,21
47,118,6,3,20,17
47,119,0,2,19,17
47,119,1,7,28,21
47,119,2,2,18,16
47,119,3,1,19,18
47,119,4,1,16,15
47,119,5,3,25,22
47,119,6,6,34,28
47,120,0,0,13,13
47,120,1,1,18,17
47,120,2,0,16,16
47,120,3,3,22,19
47,120,4,0,22,22
47,120,5,2,33,31
47,120,6,2,18,16
47,121,0,5,27,22
47,121,1,2,28,26
47,121,2,0,17,17
47,121,3,2,32,30
47,121,4,2,24,22
47,121,5,1,31,30
47,121,6,2,13,11
47,122,0,2,24,22
47,122,1,0,27,27
47,122,2,2,19,17
47,122,3,1,26,25
47,122,4,3,22,19
47,122,5,8,33,25
47,122,6,4,29,25
47,123,0,2,21,19
47,123,1,1,21,20
47,123,2,0,23,23
47,123,3,3,17,14
47,123,4,3,32,29
47,123,5,2,22,20
47,123,6,0,17,17
47,124,0,2,18,16
47,124,1,0,6,6
47,124,2,3,25,22
47,124,3,5,24,19
47,124,4,1,22,21
47,124,5,3,27,24
47,124,6,1,18,17
47,125,0,1,22,21
47,125,1,1,19,18
47,125,2,1,7,6
47,125,3,0,19,19
47,125,4,0,21,21
47,125,5,6,22,16
47,125,6,2,22,20
47,126,0,4,22,18
47,126,1,0,16,16
47,126,2,4,18,14
47,126,3,5,18,13
47,126,4,1,15,14
47,126,5,5,25,20
47,126,6,1,28,27
47,127,0,1,10,9
47,127,1,4,22,18
47,127,2,2,22,20
47,127,3,4,17,13
47,127,4,0,17,17
47,127,5,3,21,18
47,127,6,2,17,15
47,128,0,3,16,13
47,128,1,3,20,17
47,128,2,2,14,12
47,128,3,2,15,13
47,128,4,0,15,15
47,128,5,1,14,13
47,128,6,1,20,19
47,129,0,4,19,15
47,129,1,4,25,21
47,129,2,4,17,13
47,129,3,3,15,12
47,129,4,1,14,13
47,129,5,2,31,29
47,129,6,1,20,19
47,130,0,0,16,16
47,130,1,5,22,17
47,130,2,7,21,14
47,130,3,1,17,16
47,130,4,2,25,23
47,130,5,4,21,17
47,130,6,3,17,14
47,131,0,4,17,13
47,131,1,2,12,10
47,131,2,0,23,23
47,131,3,0,12,12
47,131,4,0,14,14
47,131,5,4,23,19
47,131,6,1,13,12
47,132,0,2,9,7
47,132,1,2,10,8
47,132,2,2,20,18
47,132,3,2,14,12
47,132,4,0,19,19
47,132,5,3,20,17
47,132,6,2,19,17
47,133,0,2,17,15
47,133,1,2,17,15
47,133,2,0,9,9
47,133,3,2,19,17
47,133,4,1,14,13
47,133,5,5,28,23
47,133,6,2,10,8
47,134,0,0,8,8
47,134,1,0,5,5
47,134,2,1,9,8
47,134,3,1,12,11
47,134,4,2,12,10
47,134,5,6,24,18
47,134,6,2,24,22
47,135,0,2,7,5
47,135,1,6,17,11
47,135,2,4,12,8
47,135,3,1,13,12
47,135,4,1,13,12
47,135,5,2,14,12
47,135,6,2,11,9
47,136,0,2,8,6
47,136,1,0,7,7
47,136,2,2,15,13
47,136,3,1,15,14
47,136,4,1,15,14
47,136,5,2,14,12
47,136,6,2,11,9
47,137,0,0,8,8
47,137,1,4,17,13
47,137,2,2,13,11
47,137,3,3,12,9
47,137,4,0,16,16
47,137,5,2,18,16
47,137,6,1,11,10
47,138,0,3,13,10
47,138,1,7,17,10
47,138,2,3,8,5
47,138,3,1,13,12
47,138,4,0,12,12
47,138,5,1,7,6
47,138,6,1,7,6
47,139,0,3,15,12
47,139,1,8,21,13
47,139,2,3,17,14
47,139,3,0,12,12
47,139,4,0,10,10
47,139,5,0,16,16
47,139,6,3,12,9
47,140,0,3,11,8
47,140,1,3,12,9
47,140,2,7,16,9
47,140,3,3,13,10
47,140,4,0,9,9
47,140,5,3,13,10
47,140,6,3,11,8
47,141,0,3,11,8
47,141,1,4,15,11
47,141,2,2,12,10
47,141,3,1,8,7
47,141,4,5,18,13
47,141,5,4,13,9
47,141,6,5,15,10
47,142,0,0,7,7
47,142,1,5,8,3
47,142,2,3,10,7
47,142,3,4,12,8
47,142,4,2,10,8
47,142,5,9,21,12
47,142,6,1,8,7
47,143,0,3,6,3
47,143,1,8,12,4
47,143,2,0,5,5
47,143,3,1,9,8
47,143,4,6,22,16
47,143,5,5,15,10
47,143,6,4,12,8
48,0,0,62,236,174
48,0,1,89,258,169
48,0,2,28,191,163
48,0,3,27,206,179
48,0,4,21,314,293
48,0,5,14,236,222
48,0,6,33,248,215
48,1,0,49,216,167
48,1,1,57,189,132
48,1,2,34,188,154
48,1,3,33,207,174
48,1,4,28,321,293
48,1,5,39,249,210
48,1,6,47,260,213
48,2,0,61,189,128
48,2,1,50,183,133
48,2,2,31,177,146
48,2,3,31,219,188
48,2,4,46,317,271
48,2,5,54,265,211
48,2,6,108,297,189
48,3,0,43,162,119
48,3,1,45,166,121
48,3,2,56,190,134
48,3,3,30,166,136
48,3,4,83,389,306
48,3,5,26,199,173
48,3,6,87,273,186
48,4,0,20,126,106
48,4,1,27,154,127
48,4,2,50,177,127
48,4,3,26,179,153
48,4,4,47,318,271
48,4,5,32,217,185
48,4,6,47,199,152
48,5,0,36,156,120
48,5,1,40,151,111
48,5,2,53,192,139
48,5,3,51,177,126
48,5,4,29,248,219
48,5,5,15,161,146
48,5,6,44,194,150
48,6,0,25,136,111
48,6,1,30,147,117
48,6,2,33,151,118
48,6,3,41,154,113
48,6,4,41,267,226
48,6,5,28,168,140
48,6,6,39,198,159
48,7,0,27,122,95
48,7,1,36,134,98
48,7,2,20,150,130
48,7,3,29,133,104
48,7,4,22,220,198
48,7,5,31,185,154
48,7,6,24,139,115
48,8,0,10,109,99
48,8,1,32,125,93
48,8,2,15,128,113
48,8,3,51,161,110
48,8,4,35,241,206
48,8,5,25,155,130
48,8,6,35,152,117
48,9,0,23,103,80
48,9,1,21,120,99
48,9,2,23,117,94
48,9,3,27,120,93
48,9,4,28,200,172
48,9,5,19,143,124
48,9,6,33,157,124
48,10,0,31,108,77
48,10,1,33,125,92
48,10,2,15,100,85
48,10,3,29,109,80
48,10,4,28,212,184
48,10,5,23,142,119
48,10,6,31,149,118
48,11,0,23,87,64
48,11,1,15,97,82
48,11,2,11,92,81
48,11,3,27,109,82
48,11,4,21,188,167
48,11,5,32,139,107
48,11,6,28,132,104
48,12,0,21,78,57
48,12,1,26,99,73
48,12,2,24,94,70
48,12,3,30,108,78
48,12,4,24,158,134
48,12,5,31,118,87
48,12,6,29,122,93
48,13,0,28,88,60
48,13,1,15,92,77
48,13,2,26,91,65
48,13,3,30,101,71
48,13,4,31,159,128
48,13,5,65,160,95
48,13,6,21,112,91
48,14,0,24,73,49
48,14,1,18,71,53
48,14,2,11,71,60
48,14,3,23,84,61
48,14,4,30,138,108
48,14,5,67,152,85
48,14,6,29,128,99
48,15,0,11,63,52
48,15,1,17,78,61
48,15,2,17,85,68
48,15,3,20,86,66
48,15,4,35,124,89
48,15,5,48,131,83
48,15,6,19,110,91
48,16,0,32,79,47
48,16,1,16,85,69
48,16,2,27,84,57
48,16,3,12,57,45
48,16,4,31,118,87
48,16,5,31,105,74
48,16,6,19,75,56
48,17,0,29,73,44
48,17,1,28,86,58
48,17,2,15,68,53
48,17,3,11,77,66
48,17,4,29,112,83
48,17,5,15,84,69
48,17,6,26,83,57
48,18,0,24,66,42
48,18,1,9,57,48
48,18,2,11,64,53
48,18,3,14,66,52
48,18,4,46,116,70
48,18,5,13,76,63
48,18,6,14,65,51
48,19,0,14,47,33
48,19,1,18,61,43
48,19,2,12,55,43
48,19,3,9,45,36
48,19,4,35,111,76
48,19,5,15,69,54
48,19,6,12,57,45
48,20,0,4,37,33
48,20,1,9,46,37
48,20,2,2,41,39
48,20,3,14,52,38
48,20,4,26,82,56
48,20,5,4,36,32
48,20,6,19,69,50
48,21,0,4,42,38
48,21,1,13,55,42
48,21,2,15,57,42
48,21,3,14,56,42
48,21,4,23,73,50
48,21,5,25,63,38
48,21,6,22,68,46
48,22,0,11,53,42
48,22,1,7,32,25
48,22,2,15,62,47
48,22,3,4,33,29
48,22,4,20,63,43
48,22,5,15,50,35
48,22,6,12,44,32
48,23,0,10,42,32
48,23,1,6,37,31
48,23,2,11,57,46
48,23,3,13,50,37
48,23,4,16,59,43
48,23,5,11,49,38
48,23,6,15,59,44
48,24,0,13,47,34
48,24,1,22,59,37
48,24,2,27,77,50
48,24,3,7,49,42
48,24,4,18,54,36
48,24,5,4,35,31
48,24,6,9,66,57
48,25,0,18,48,30
48,25,1,24,66,42
48,25,2,11,43,32
48,25,3,16,48,32
48,25,4,13,55,42
48,25,5,6,49,43
48,25,6,21,61,40
48,26,0,5,42,37
48,26,1,19,52,33
48,26,2,10,46,36
48,26,3,11,48,37
48,26,4,12,59,47
48,26,5,5,46,41
48,26,6,15,56,41
48,27,0,11,54,43
48,27,1,12,54,42
48,27,2,17,63,46
48,27,3,15,54,39
48,27,4,14,43,29
48,27,5,5,46,41
48,27,6,14,59,45
48,28,0,5,48,43
48,28,1,14,61,47
48,28,2,9,58,49
48,28,3,10,60,50
48,28,4,27,65,38
48,28,5,21,77,56
48,28,6,11,56,45
48,29,0,5,47,42
48,29,1,7,44,37
48,29,2,2,41,39
48,29,3,11,45,34
48,29,4,34,79,45
48,29,5,11,57,46
48,29,6,11,62,51
48,30,0,9,52,43
48,30,1,7,48,41
48,30,2,2,51,49
48,30,3,4,45,41
48,30,4,27,63,36
48,30,5,3,44,41
48,30,6,9,47,38
48,31,0,19,62,43
48,31,1,10,61,51
48,31,2,6,53,47
48,31,3,6,40,34
48,31,4,66,114,48
48,31,5,4,42,38
48,31,6,23,75,52
48,32,0,9,52,43
48,32,1,9,60,51
48,32,2,13,48,35
48,32,3,15,59,44
48,32,4,61,120,59
48,32,5,6,60,54
48,32,6,15,57,42
48,33,0,26,61,35
48,33,1,12,54,42
48,33,2,8,49,41
48,33,3,16,67,51
48,33,4,47,89,42
48,33,5,9,31,22
48,33,6,15,46,31
48,34,0,27,76,49
48,34,1,9,70,61
48,34,2,10,72,62
48,34,3,7,56,49
48,34,4,70,120,50
48,34,5,8,51,43
48,34,6,8,44,36
48,35,0,27,72,45
48,35,1,25,83,58
48,35,2,9,62,53
48,35,3,23,77,54
48,35,4,49,100,51
48,35,5,27,73,46
48,35,6,13,63,50
48,36,0,45,98,53
48,36,1,26,96,70
48,36,2,38,106,68
48,36,3,35,83,48
48,36,4,57,114,57
48,36,5,19,77,58
48,36,6,15,78,63
48,37,0,42,89,47
48,37,1,25,83,58
48,37,2,42,106,64
48,37,3,29,98,69
48,37,4,68,132,64
48,37,5,17,72,55
48,37,6,21,80,59
48,38,0,45,102,57
48,38,1,42,119,77
48,38,2,43,107,64
48,38,3,41,103,62
48,38,4,70,140,70
48,38,5,33,112,79
48,38,6,15,84,69
48,39,0,5,142,137
48,39,1,5,158,153
48,39,2,2,138,136
48,39,3,5,141,136
48,39,4,44,165,121
48,39,5,14,110,96
48,39,6,13,97,84
48,40,0,16,239,223
48,40,1,4,172,168
48,40,2,3,192,189
48,40,3,4,172,168
48,40,4,42,196,154
48,40,5,4,109,105
48,40,6,12,117,105
48,41,0,18,309,291
48,41,1,6,245,239
48,41,2,6,272,266
48,41,3,7,235,228
48,41,4,53,253,200
48,41,5,7,138,131
48,41,6,8,135,127
48,42,0,45,435,390
48,42,1,15,394,379
48,42,2,12,406,394
48,42,3,20,404,384
48,42,4,48,365,317
48,42,5,5,179,174
48,42,6,14,147,133
48,43,0,65,595,530
48,43,1,9,517,508
48,43,2,13,491,478
48,43,3,11,459,448
48,43,4,33,371,338
48,43,5,7,219,212
48,43,6,10,214,204
48,44,0,270,868,598
48,44,1,32,660,628
48,44,2,11,610,599
48,44,3,18,602,584
48,44,4,91,539,448
48,44,5,11,280,269
48,44,6,29,255,226
48,45,0,415,1022,607
48,45,1,68,744,676
48,45,2,80,743,663
48,45,3,95,707,612
48,45,4,63,590,527
48,45,5,10,346,336
48,45,6,21,271,250
48,46,0,546,1131,585
48,46,1,146,821,675
48,46,2,250,926,676
48,46,3,149,812,663
48,46,4,49,597,548
48,46,5,9,332,323
48,46,6,24,313,289
48,47,0,728,1312,584
48,47,1,317,986,669
48,47,2,439,1124,685
48,47,3,165,900,735
48,47,4,180,777,597
48,47,5,9,355,346
48,47,6,13,334,321
48,48,0,1035,1615,580
48,48,1,637,1343,706
48,48,2,673,1333,660
48,48,3,220,946,726
48,48,4,386,932,546
48,48,5,12,398,386
48,48,6,12,321,309
48,49,0,880,1481,601
48,49,1,762,1425,663
48,49,2,740,1467,727
48,49,3,208,1025,817
48,49,4,314,896,582
48,49,5,16,422,406
48,49,6,14,375,361
48,50,0,726,1469,743
48,50,1,478,1309,831
48,50,2,414,1265,851
48,50,3,85,946,861
48,50,4,124,857,733
48,50,5,15,448,433
48,50,6,21,415,394
48,51,0,798,1519,721
48,51,1,334,1217,883
48,51,2,313,1244,931
48,51,3,81,1043,962
48,51,4,143,891,748
48,51,5,9,459,450
48,51,6,11,396,385
48,52,0,552,1386,834
48,52,1,282,1122,840
48,52,2,169,1068,899
48,52,3,44,894,850
48,52,4,50,697,647
48,52,5,10,461,451
48,52,6,13,402,389
48,53,0,101,824,723
48,53,1,58,798,740
48,53,2,26,697,671
48,53,3,24,650,626
48,53,4,21,542,521
48,53,5,13,411,398
48,53,6,10,352,342
48,54,0,20,668,648
48,54,1,18,673,655
48,54,2,11,663,652
48,54,3,15,673,658
48,54,4,18,546,528
48,54,5,14,446,432
48,54,6,6,388,382
48,55,0,12,599,587
48,55,1,9,575,566
48,55,2,15,665,650
48,55,3,16,638,622
48,55,4,12,528,516
48,55,5,8,472,464
48,55,6,9,420,411
48,56,0,10,563,553
48,56,1,15,620,605
48,56,2,16,587,571
48,56,3,19,635,616
48,56,4,11,549,538
48,56,5,18,478,460
48,56,6,18,469,451
48,57,0,13,517,504
48,57,1,16,557,541
48,57,2,14,616,602
48,57,3,13,577,564
48,57,4,13,543,530
48,57,5,5,493,488
48,57,6,7,431,424
48,58,0,6,466,460
48,58,1,16,553,537
48,58,2,15,542,527
48,58,3,9,551,542
48,58,4,18,508,490
48,58,5,12,479,467
48,58,6,6,461,455
48,59,0,11,454,443
48,59,1,15,559,544
48,59,2,22,577,555
48,59,3,6,518,512
48,59,4,16,461,445
48,59,5,14,470,456
48,59,6,13,442,429
48,60,0,11,470,459
48,60,1,10,502,492
48,60,2,20,517,497
48,60,3,14,536,522
48,60,4,28,485,457
48,60,5,9,495,486
48,60,6,13,474,461
48,61,0,11,474,463
48,61,1,6,473,467
48,61,2,18,472,454
48,61,3,11,500,489
48,61,4,50,533,483
48,61,5,13,471,458
48,61,6,11,424,413
48,62,0,13,453,440
48,62,1,21,497,476
48,62,2,8,492,484
48,62,3,20,497,477
48,62,4,26,507,481
48,62,5,13,484,471
48,62,6,22,519,497
48,63,0,11,488,477
48,63,1,11,495,484
48,63,2,13,543,530
48,63,3,13,469,456
48,63,4,30,492,462
48,63,5,10,511,501
48,63,6,7,488,481
48,64,0,14,503,489
48,64,1,15,476,461
48,64,2,20,515,495
48,64,3,11,489,478
48,64,4,49,509,460
48,64,5,13,481,468
48,64,6,10,448,438
48,65,0,17,477,460
48,65,1,14,508,494
48,65,2,11,426,415
48,65,3,23,504,481
48,65,4,34,511,477
48,65,5,10,470,460
48,65,6,15,471,456
48,66,0,16,465,449
48,66,1,7,513,506
48,66,2,12,510,498
48,66,3,14,491,477
48,66,4,37,573,536
48,66,5,13,493,480
48,66,6,15,506,491
48,67,0,12,472,460
48,67,1,15,485,470
48,67,2,49,540,491
48,67,3,16,484,468
48,67,4,104,565,461
48,67,5,15,490,475
48,67,6,20,509,489
48,68,0,8,513,505
48,68,1,9,495,486
48,68,2,37,566,529
48,68,3,12,537,525
48,68,4,106,622,516
48,68,5,17,518,501
48,68,6,17,542,525
48,69,0,14,584,570
48,69,1,19,551,532
48,69,2,59,613,554
48,69,3,17,545,528
48,69,4,100,566,466
48,69,5,15,489,474
48,69,6,18,545,527
48,70,0,18,563,545
48,70,1,14,527,513
48,70,2,70,644,574
48,70,3,14,585,571
48,70,4,93,582,489
48,70,5,15,531,516
48,70,6,12,595,583
48,71,0,11,503,492
48,71,1,13,563,550
48,71,2,83,605,522
48,71,3,14,532,518
48,71,4,67,574,507
48,71,5,23,502,479
48,71,6,23,596,573
48,72,0,22,601,579
48,72,1,21,567,546
48,72,2,30,604,574
48,72,3,18,595,577
48,72,4,82,614,532
48,72,5,15,536,521
48,72,6,13,568,555
48,73,0,16,578,562
48,73,1,11,561,550
48,73,2,21,596,575
48,73,3,5,556,551
48,73,4,53,514,461
48,73,5,19,601,582
48,73,6,24,643,619
48,74,0,13,575,562
48,74,1,10,555,545
48,74,2,19,609,590
48,74,3,19,588,569
48,74,4,70,554,484
48,74,5,18,570,552
48,74,6,15,603,588
48,75,0,15,559,544
48,75,1,21,618,597
48,75,2,23,553,530
48,75,3,24,593,569
48,75,4,98,575,477
48,75,5,14,646,632
48,75,6,12,651,639
48,76,0,19,537,518
48,76,1,18,548,530
48,76,2,18,613,595
48,76,3,10,570,560
48,76,4,94,589,495
48,76,5,20,643,623
48,76,6,17,654,637
48,77,0,22,579,557
48,77,1,32,621,589
48,77,2,24,648,624
48,77,3,26,650,624
48,77,4,83,644,561
48,77,5,30,682,652
48,77,6,19,707,688
48,78,0,32,676,644
48,78,1,63,696,633
48,78,2,31,696,665
